participante,idioma,estado,atenção,motivo de exclusão,código do item,classificação,ordem,estímulo,época,condição,modelo,tempo da resposta (s),mediana do item (s),ritmo relativo,ritmo demasiado rápido
P111,Português,concluído,Sim,,s03__E3__baseline,7,39,s03,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,16,17,0.941,Não
P111,Português,concluído,Sim,,s12__E4__pipeline,6,40,s12,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,11,13,0.846,Não
P111,Português,concluído,Sim,,s02__E3__baseline,7,41,s02,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,16,22,0.727,Não
P111,Português,concluído,Sim,,s02__E2__baseline,5,42,s02,E2,linha de base,facebook/blenderbot-400M-distill,9,15,0.600,Não
P111,Português,concluído,Sim,,s12__E1__pipeline,3,43,s12,E1,pipeline,microsoft/DialoGPT-medium,14,12,1.167,Não
P111,Português,concluído,Sim,,s12__E1__baseline,1,44,s12,E1,linha de base,microsoft/DialoGPT-medium,6,10,0.600,Não
P111,Português,concluído,Sim,,s12__E3__baseline,7,45,s12,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,25,21,1.190,Não
P111,Português,concluído,Sim,,s09__E4__pipeline,5,46,s09,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,23,20,1.150,Não
P111,Português,concluído,Sim,,s12__E3__pipeline,6,47,s12,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,15,19,0.789,Não
P111,Português,concluído,Sim,,s01__E3__baseline,7,48,s01,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,17,19,0.895,Não
P111,Português,concluído,Sim,,s09__E1__pipeline,1,49,s09,E1,pipeline,microsoft/DialoGPT-medium,11,12,0.917,Não
P111,Português,concluído,Sim,,s06__E3__pipeline,6,50,s06,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,30,18,1.667,Não
P111,Português,concluído,Sim,,s07__E3__baseline,7,51,s07,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,19,24,0.792,Não
P111,Português,concluído,Sim,,s09__E4__baseline,5,52,s09,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,20,20,1.000,Não
P111,Português,concluído,Sim,,s06__E1__baseline,2,53,s06,E1,linha de base,microsoft/DialoGPT-medium,19,16,1.188,Não
P111,Português,concluído,Sim,,s02__E4__baseline,5,54,s02,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,22,15,1.467,Não
P111,Português,concluído,Sim,,s10__E4__baseline,6,55,s10,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,12,13,0.923,Não
P111,Português,concluído,Sim,,s05__E4__pipeline,6,56,s05,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,24,14,1.714,Não
P111,Português,concluído,Sim,,s01__E1__baseline,1,57,s01,E1,linha de base,microsoft/DialoGPT-medium,9,8,1.125,Não
P111,Português,concluído,Sim,,s09__E2__pipeline,6,58,s09,E2,pipeline,facebook/blenderbot-400M-distill,21,16,1.313,Não
P111,Português,concluído,Sim,,s11__E2__pipeline,5,59,s11,E2,pipeline,facebook/blenderbot-400M-distill,16,16,1.000,Não
P111,Português,concluído,Sim,,s01__E4__baseline,6,60,s01,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,24,15.5,1.548,Não
P111,Português,concluído,Sim,,s03__E1__baseline,1,61,s03,E1,linha de base,microsoft/DialoGPT-medium,14,14,1.000,Não
P111,Português,concluído,Sim,,s06__E4__pipeline,6,62,s06,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,18,13,1.385,Não
P111,Português,concluído,Sim,,s05__E1__baseline,3,63,s05,E1,linha de base,microsoft/DialoGPT-medium,15,11,1.364,Não
P111,Português,concluído,Sim,,s11__E4__pipeline,4,64,s11,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,13,14.5,0.897,Não
P111,Português,concluído,Sim,,s06__E3__baseline,6,65,s06,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,14,18,0.778,Não
P111,Português,concluído,Sim,,s11__E3__baseline,6,66,s11,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,15,20,0.750,Não
P111,Português,concluído,Sim,,s05__E2__baseline,4,67,s05,E2,linha de base,facebook/blenderbot-400M-distill,10,16,0.625,Não
P111,Português,concluído,Sim,,s02__E1__baseline,1,68,s02,E1,linha de base,microsoft/DialoGPT-medium,6,11,0.545,Não
P111,Português,concluído,Sim,,s07__E4__pipeline,5,69,s07,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,19,18,1.056,Não
P111,Português,concluído,Sim,,s11__E2__baseline,4,70,s11,E2,linha de base,facebook/blenderbot-400M-distill,9,16,0.563,Não
P111,Português,concluído,Sim,,s07__E3__pipeline,7,71,s07,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,12,16.5,0.727,Não
P111,Português,concluído,Sim,,s03__E2__pipeline,4,72,s03,E2,pipeline,facebook/blenderbot-400M-distill,11,14.5,0.759,Não
P111,Português,concluído,Sim,,s09__E2__baseline,3,73,s09,E2,linha de base,facebook/blenderbot-400M-distill,10,13.5,0.741,Não
P111,Português,concluído,Sim,,s04__E3__baseline,6,74,s04,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,12,17,0.706,Não
P111,Português,concluído,Sim,,s08__E2__baseline,3,75,s08,E2,linha de base,facebook/blenderbot-400M-distill,17,14,1.214,Não
P111,Português,concluído,Sim,,s05__E4__baseline,5,76,s05,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,13,13.5,0.963,Não
P111,Português,concluído,Sim,,s10__E2__pipeline,4,77,s10,E2,pipeline,facebook/blenderbot-400M-distill,11,11.5,0.957,Não
P111,Português,concluído,Sim,,s04__E1__baseline,1,78,s04,E1,linha de base,microsoft/DialoGPT-medium,5,8,0.625,Não
P111,Português,concluído,Sim,,s07__E1__pipeline,1,79,s07,E1,pipeline,microsoft/DialoGPT-medium,6,12,0.500,Não
P111,Português,concluído,Sim,,s04__E3__pipeline,6,80,s04,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,11,17,0.647,Não
P111,Português,concluído,Sim,,s03__E3__pipeline,6,81,s03,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,14,15,0.933,Não
P111,Português,concluído,Sim,,s05__E3__baseline,6,82,s05,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,18,24,0.750,Não
P111,Português,concluído,Sim,,s08__E3__baseline,6,83,s08,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,13,15,0.867,Não
P111,Português,concluído,Sim,,s08__E4__baseline,6,84,s08,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,16,15,1.067,Não
P111,Português,concluído,Sim,,s07__E4__baseline,5,85,s07,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,12,15.5,0.774,Não
P111,Português,concluído,Sim,,s06__E1__pipeline,1,86,s06,E1,pipeline,microsoft/DialoGPT-medium,18,10,1.800,Não
P111,Português,concluído,Sim,,s09__E3__baseline,5,87,s09,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,16,26.5,0.604,Não
P111,Português,concluído,Sim,,s04__E2__pipeline,4,88,s04,E2,pipeline,facebook/blenderbot-400M-distill,16,14,1.143,Não
P111,Português,concluído,Sim,,s03__E4__baseline,5,89,s03,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,11,13,0.846,Não
P111,Português,concluído,Sim,,s04__E4__baseline,5,90,s04,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,12,15,0.800,Não
P111,Português,concluído,Sim,,s08__E1__baseline,1,91,s08,E1,linha de base,microsoft/DialoGPT-medium,3,6,0.500,Não
P111,Português,concluído,Sim,,s03__E2__baseline,4,92,s03,E2,linha de base,facebook/blenderbot-400M-distill,11,13,0.846,Não
P111,Português,concluído,Sim,,s09__E3__pipeline,4,93,s09,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,13,17,0.765,Não
P111,Português,concluído,Sim,,s01__E2__pipeline,4,94,s01,E2,pipeline,facebook/blenderbot-400M-distill,11,11.5,0.957,Não
P111,Português,concluído,Sim,,s06__E2__baseline,2,95,s06,E2,linha de base,facebook/blenderbot-400M-distill,7,14,0.500,Não
P111,Português,concluído,Sim,,s01__E3__pipeline,6,96,s01,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,20,19.5,1.026,Não
P112,Português,concluído,Sim,,s05__E3__baseline,7,1,s05,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,,24,,Não
P112,Português,concluído,Sim,,s12__E2__baseline,5,2,s12,E2,linha de base,facebook/blenderbot-400M-distill,26,20.5,1.268,Não
P112,Português,concluído,Sim,,s09__E4__baseline,6,3,s09,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,19,20,0.950,Não
P112,Português,concluído,Sim,,s05__E1__baseline,2,4,s05,E1,linha de base,microsoft/DialoGPT-medium,8,11,0.727,Não
P112,Português,concluído,Sim,,s02__E3__pipeline,7,5,s02,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,17,25.5,0.667,Não
P112,Português,concluído,Sim,,s04__E2__baseline,5,6,s04,E2,linha de base,facebook/blenderbot-400M-distill,12,13,0.923,Não
P112,Português,concluído,Sim,,s10__E3__baseline,7,7,s10,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,17,19,0.895,Não
P112,Português,concluído,Sim,,s04__E4__pipeline,6,8,s04,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,10,17.5,0.571,Não
P112,Português,concluído,Sim,,s02__E1__pipeline,1,9,s02,E1,pipeline,microsoft/DialoGPT-medium,6,10,0.600,Não
P112,Português,concluído,Sim,,s05__E2__pipeline,5,10,s05,E2,pipeline,facebook/blenderbot-400M-distill,11,15,0.733,Não
P112,Português,concluído,Sim,,s11__E4__baseline,5,11,s11,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,30,13,2.308,Não
P112,Português,concluído,Sim,,s12__E2__pipeline,4,12,s12,E2,pipeline,facebook/blenderbot-400M-distill,45,20,2.250,Não
P112,Português,concluído,Sim,,s02__E4__pipeline,5,13,s02,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,7,15,0.467,Não
P112,Português,concluído,Sim,,s02__E1__baseline,2,14,s02,E1,linha de base,microsoft/DialoGPT-medium,6,11,0.545,Não
P112,Português,concluído,Sim,,s04__E4__baseline,4,15,s04,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,6,15,0.400,Não
P112,Português,concluído,Sim,,s07__E1__baseline,1,16,s07,E1,linha de base,microsoft/DialoGPT-medium,7,11,0.636,Não
P112,Português,concluído,Sim,,s08__E4__baseline,4,17,s08,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,12,15,0.800,Não
P112,Português,concluído,Sim,,s04__E1__baseline,1,18,s04,E1,linha de base,microsoft/DialoGPT-medium,3,8,0.375,Não
P112,Português,concluído,Sim,,s08__E2__pipeline,4,19,s08,E2,pipeline,facebook/blenderbot-400M-distill,8,14,0.571,Não
P112,Português,concluído,Sim,,s05__E4__pipeline,4,20,s05,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,8,14,0.571,Não
P112,Português,concluído,Sim,,s11__E1__baseline,1,21,s11,E1,linha de base,microsoft/DialoGPT-medium,5,9,0.556,Não
P112,Português,concluído,Sim,,s01__E4__baseline,5,22,s01,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,9,15.5,0.581,Não
P112,Português,concluído,Sim,,s07__E4__baseline,4,23,s07,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,14,15.5,0.903,Não
P112,Português,concluído,Sim,,s02__E2__pipeline,2,24,s02,E2,pipeline,facebook/blenderbot-400M-distill,7,13,0.538,Não
P113,Português,em curso,,,,,,,,,,,,,
P114,Português,concluído,Sim,,s01__E2__pipeline,6,1,s01,E2,pipeline,facebook/blenderbot-400M-distill,,11.5,,Não
P114,Português,concluído,Sim,,s08__E1__baseline,1,2,s08,E1,linha de base,microsoft/DialoGPT-medium,6,6,1.000,Não
P114,Português,concluído,Sim,,s12__E4__pipeline,7,3,s12,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,11,13,0.846,Não
P114,Português,concluído,Sim,,s01__E2__baseline,7,4,s01,E2,linha de base,facebook/blenderbot-400M-distill,8,14,0.571,Não
P114,Português,concluído,Sim,,s06__E1__pipeline,1,5,s06,E1,pipeline,microsoft/DialoGPT-medium,5,10,0.500,Não
P114,Português,concluído,Sim,,s06__E3__baseline,7,6,s06,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,10,18,0.556,Não
P114,Português,concluído,Sim,,s03__E1__pipeline,1,7,s03,E1,pipeline,microsoft/DialoGPT-medium,6,11,0.545,Não
P114,Português,concluído,Sim,,s06__E4__pipeline,7,8,s06,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,16,13,1.231,Não
P114,Português,concluído,Sim,,s12__E1__pipeline,1,9,s12,E1,pipeline,microsoft/DialoGPT-medium,4,12,0.333,Não
P114,Português,concluído,Sim,,s07__E4__pipeline,7,10,s07,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,13,18,0.722,Não
P114,Português,concluído,Sim,,s09__E2__baseline,1,11,s09,E2,linha de base,facebook/blenderbot-400M-distill,5,13.5,0.370,Não
P114,Português,concluído,Sim,,s05__E4__baseline,7,12,s05,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,8,13.5,0.593,Não
P114,Português,concluído,Sim,,s10__E1__baseline,5,13,s10,E1,linha de base,microsoft/DialoGPT-medium,8,14,0.571,Não
P114,Português,concluído,Sim,,s03__E3__baseline,7,14,s03,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,14,17,0.824,Não
P114,Português,concluído,Sim,,s05__E1__pipeline,1,15,s05,E1,pipeline,microsoft/DialoGPT-medium,4,13.5,0.296,Não
P114,Português,concluído,Sim,,s09__E4__pipeline,6,16,s09,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,11,20,0.550,Não
P114,Português,concluído,Sim,,s02__E3__baseline,7,17,s02,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,12,22,0.545,Não
P114,Português,concluído,Sim,,s02__E2__baseline,6,18,s02,E2,linha de base,facebook/blenderbot-400M-distill,24,15,1.600,Não
P114,Português,concluído,Sim,,s12__E3__baseline,6,19,s12,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,521,21,24.810,Não
P114,Português,concluído,Sim,,s03__E2__pipeline,4,20,s03,E2,pipeline,facebook/blenderbot-400M-distill,6,14.5,0.414,Não
P114,Português,concluído,Sim,,s08__E3__baseline,7,21,s08,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,7,15,0.467,Não
P114,Português,concluído,Sim,,s01__E3__baseline,7,22,s01,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,11,19,0.579,Não
P114,Português,concluído,Sim,,s09__E1__baseline,1,23,s09,E1,linha de base,microsoft/DialoGPT-medium,3,11,0.273,Não
P114,Português,concluído,Sim,,s05__E3__pipeline,7,24,s05,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,9,18,0.500,Não
P115,Português,em curso,,,s09__E1__pipeline,1,1,s09,E1,pipeline,microsoft/DialoGPT-medium,,12,,Não
P115,Português,em curso,,,s04__E3__pipeline,6,2,s04,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,38,17,2.235,Não
P115,Português,em curso,,,s08__E2__baseline,4,3,s08,E2,linha de base,facebook/blenderbot-400M-distill,19,14,1.357,Não
P115,Português,em curso,,,s10__E3__pipeline,6,4,s10,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,28,20,1.400,Não
P115,Português,em curso,,,s11__E2__pipeline,3,5,s11,E2,pipeline,facebook/blenderbot-400M-distill,17,16,1.063,Não
P115,Português,em curso,,,s07__E2__baseline,4,6,s07,E2,linha de base,facebook/blenderbot-400M-distill,17,15,1.133,Não
P115,Português,em curso,,,s09__E2__pipeline,6,7,s09,E2,pipeline,facebook/blenderbot-400M-distill,16,16,1.000,Não
P115,Português,em curso,,,s03__E2__baseline,6,8,s03,E2,linha de base,facebook/blenderbot-400M-distill,22,13,1.692,Não
P115,Português,em curso,,,s10__E4__baseline,6,9,s10,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,16,13,1.231,Não
P115,Português,em curso,,,s07__E3__pipeline,7,10,s07,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,17,16.5,1.030,Não
P115,Português,em curso,,,s11__E3__baseline,6,11,s11,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,30,20,1.500,Não
P115,Português,em curso,,,s03__E4__baseline,5,12,s03,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,67,13,5.154,Não
P115,Português,em curso,,,s12__E4__baseline,3,13,s12,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,26,20,1.300,Não
P115,Português,em curso,,,s11__E4__pipeline,4,14,s11,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,12,14.5,0.828,Não
P115,Português,em curso,,,s02__E4__baseline,5,15,s02,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,15,15,1.000,Não
P115,Português,em curso,,,s04__E3__baseline,7,16,s04,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,8,17,0.471,Não
P115,Português,em curso,,,s05__E2__baseline,4,17,s05,E2,linha de base,facebook/blenderbot-400M-distill,33,16,2.063,Não
P116,Português,em curso,,,,,,,,,,,,,
P117,Português,em curso,,,s10__E3__baseline,7,1,s10,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,,19,,Não
P117,Português,em curso,,,s10__E1__pipeline,1,2,s10,E1,pipeline,microsoft/DialoGPT-medium,17,10,1.700,Não
P117,Português,em curso,,,s09__E4__baseline,7,3,s09,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,19,20,0.950,Não
P117,Português,em curso,,,s01__E4__pipeline,7,4,s01,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,35,25,1.400,Não
P117,Português,em curso,,,s03__E4__pipeline,7,5,s03,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,13,22,0.591,Não
P117,Português,em curso,,,s01__E1__pipeline,2,6,s01,E1,pipeline,microsoft/DialoGPT-medium,21,17,1.235,Não
P117,Português,em curso,,,s06__E4__baseline,7,7,s06,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,,20,,Não
P118,Português,concluído,Sim,,s12__E1__pipeline,2,1,s12,E1,pipeline,microsoft/DialoGPT-medium,,12,,Não
P118,Português,concluído,Sim,,s09__E4__pipeline,5,2,s09,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,24,20,1.200,Não
P118,Português,concluído,Sim,,s06__E3__baseline,7,3,s06,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,30,18,1.667,Não
P118,Português,concluído,Sim,,s05__E1__pipeline,3,4,s05,E1,pipeline,microsoft/DialoGPT-medium,16,13.5,1.185,Não
P118,Português,concluído,Sim,,s08__E3__pipeline,7,5,s08,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,20,21.5,0.930,Não
P118,Português,concluído,Sim,,s02__E3__baseline,7,6,s02,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,27,22,1.227,Não
P118,Português,concluído,Sim,,s08__E1__pipeline,1,7,s08,E1,pipeline,microsoft/DialoGPT-medium,9,10,0.900,Não
P118,Português,concluído,Sim,,s12__E3__pipeline,6,8,s12,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,35,19,1.842,Não
P118,Português,concluído,Sim,,s06__E2__baseline,1,9,s06,E2,linha de base,facebook/blenderbot-400M-distill,10,14,0.714,Não
P118,Português,concluído,Sim,,s11__E2__baseline,1,10,s11,E2,linha de base,facebook/blenderbot-400M-distill,,16,,Não
P118,Português,concluído,Sim,,s03__E1__baseline,1,11,s03,E1,linha de base,microsoft/DialoGPT-medium,11,14,0.786,Não
P118,Português,concluído,Sim,,s06__E2__pipeline,1,12,s06,E2,pipeline,facebook/blenderbot-400M-distill,9,15,0.600,Não
P118,Português,concluído,Sim,,s03__E3__baseline,7,13,s03,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,16,17,0.941,Não
P118,Português,concluído,Sim,,s04__E2__pipeline,3,14,s04,E2,pipeline,facebook/blenderbot-400M-distill,10,14,0.714,Não
P118,Português,concluído,Sim,,s01__E1__baseline,1,15,s01,E1,linha de base,microsoft/DialoGPT-medium,8,8,1.000,Não
P118,Português,concluído,Sim,,s03__E2__pipeline,2,16,s03,E2,pipeline,facebook/blenderbot-400M-distill,13,14.5,0.897,Não
P118,Português,concluído,Sim,,s06__E1__pipeline,1,17,s06,E1,pipeline,microsoft/DialoGPT-medium,7,10,0.700,Não
P118,Português,concluído,Sim,,s09__E2__baseline,2,18,s09,E2,linha de base,facebook/blenderbot-400M-distill,9,13.5,0.667,Não
P118,Português,concluído,Sim,,s07__E4__pipeline,6,19,s07,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,17,18,0.944,Não
P118,Português,concluído,Sim,,s09__E3__pipeline,6,20,s09,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,14,17,0.824,Não
P118,Português,concluído,Sim,,s10__E1__baseline,1,21,s10,E1,linha de base,microsoft/DialoGPT-medium,9,14,0.643,Não
P118,Português,concluído,Sim,,s07__E1__pipeline,2,22,s07,E1,pipeline,microsoft/DialoGPT-medium,9,12,0.750,Não
P118,Português,concluído,Sim,,s12__E1__baseline,1,23,s12,E1,linha de base,microsoft/DialoGPT-medium,12,10,1.200,Não
P118,Português,concluído,Sim,,s01__E3__baseline,4,24,s01,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,33,19,1.737,Não
P119,Português,em curso,,,s01__E1__pipeline,3,1,s01,E1,pipeline,microsoft/DialoGPT-medium,,17,,Não
P119,Português,em curso,,,s11__E2__pipeline,5,2,s11,E2,pipeline,facebook/blenderbot-400M-distill,30,16,1.875,Não
P119,Português,em curso,,,s03__E4__pipeline,5,3,s03,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,35,22,1.591,Não
P119,Português,em curso,,,s07__E3__baseline,6,4,s07,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,50,24,2.083,Não
P119,Português,em curso,,,s01__E3__pipeline,7,5,s01,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,22,19.5,1.128,Não
P120,Português,em curso,,,,,,,,,,,,,
P121,Português,em curso,,,,,,,,,,,,,
P122,Português,em curso,,,,,,,,,,,,,
P123,Inglês,em curso,,,s01__E2__pipeline,7,1,s01,E2,pipeline,facebook/blenderbot-400M-distill,,11.5,,Não
P123,Inglês,em curso,,,s03__E3__pipeline,7,2,s03,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,27,15,1.800,Não
P123,Inglês,em curso,,,s12__E4__baseline,7,3,s12,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,20,20,1.000,Não
P124,Inglês,concluído,Sim,,s03__E4__baseline,5,1,s03,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,,13,,Não
P124,Inglês,concluído,Sim,,s12__E3__pipeline,4,2,s12,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,44,19,2.316,Não
P124,Inglês,concluído,Sim,,s05__E2__baseline,3,3,s05,E2,linha de base,facebook/blenderbot-400M-distill,34,16,2.125,Não
P124,Inglês,concluído,Sim,,s03__E1__baseline,1,4,s03,E1,linha de base,microsoft/DialoGPT-medium,15,14,1.071,Não
P124,Inglês,concluído,Sim,,s07__E1__pipeline,1,5,s07,E1,pipeline,microsoft/DialoGPT-medium,21,12,1.750,Não
P124,Inglês,concluído,Sim,,s09__E3__pipeline,5,6,s09,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,39,17,2.294,Não
P124,Inglês,concluído,Sim,,s10__E4__baseline,7,7,s10,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,17,13,1.308,Não
P124,Inglês,concluído,Sim,,s12__E1__baseline,1,8,s12,E1,linha de base,microsoft/DialoGPT-medium,68,10,6.800,Não
P124,Inglês,concluído,Sim,,s11__E4__pipeline,7,9,s11,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,98,14.5,6.759,Não
P124,Inglês,concluído,Sim,,s04__E2__pipeline,7,10,s04,E2,pipeline,facebook/blenderbot-400M-distill,11,14,0.786,Não
P124,Inglês,concluído,Sim,,s08__E2__baseline,4,11,s08,E2,linha de base,facebook/blenderbot-400M-distill,22,14,1.571,Não
